DT22-M7,https://ui.adsabs.harvard.edu/abs/2022arXiv220708837D/abstract,2024,SeBa,SeBa,SSE,$\beta = 0.3$,"$\xi_{ad,rad} = 7.5$",$\gamma = 2.5$,$T_{eff}$-IT,DT22,315,75,"based on Verbunt, Igoshev & Cator (2017), The distribution of Verbunt, Igoshev & Cator (2017) is a combination of two Maxwellian functions with velocity dispersions of σ = 75 km s−1, and σ = 315 km s−1, and weights of 0.42 and 0.58, respectively",αCE×λ = 0.05 (combined; α not stated separately in paper),alpha*lambda = 0.05,0.3,2.5,pessimistic,standard,variable (SeBa internal structural; αCE×λ=0.05 effective),F12 delayed,Fryer 2012 delayed; SeBa remnant mass treatment (Hurley et al. 2002 base),Farmer et al. (2019),zeta prescription,isotropic re-emission; γ parameter varies per model (see gamma column),TRUE,1,Combined αCE×λ = 0.05 parameter used directly (Toonen & Nelemans 2013; Toonen et al. 2012). Binding energy not computed separately; effective λ absorbed into the combined efficiency parameter. E_bind = ΔE_orb / (αCE×λ).
DT22-M8,https://ui.adsabs.harvard.edu/abs/2022arXiv220708837D/abstract,2024,SeBa,SeBa,SSE,$\beta = 0.7$,"$\xi_{ad,rad} = 7.5$",$\gamma = 2.5$,$T_{eff}$-IT,DT22,315,75,"based on Verbunt, Igoshev & Cator (2017), The distribution of Verbunt, Igoshev & Cator (2017) is a combination of two Maxwellian functions with velocity dispersions of σ = 75 km s−1, and σ = 315 km s−1, and weights of 0.42 and 0.58, respectively",αCE×λ = 0.05 (combined; α not stated separately in paper),alpha*lambda = 0.05,0.7,2.5,pessimistic,standard,variable (SeBa internal structural; αCE×λ=0.05 effective),F12 delayed,Fryer 2012 delayed; SeBa remnant mass treatment (Hurley et al. 2002 base),Farmer et al. (2019),zeta prescription,isotropic re-emission; γ parameter varies per model (see gamma column),TRUE,1,Combined αCE×λ = 0.05 parameter used directly (Toonen & Nelemans 2013; Toonen et al. 2012). Binding energy not computed separately; effective λ absorbed into the combined efficiency parameter. E_bind = ΔE_orb / (αCE×λ).
DT22-M9,https://ui.adsabs.harvard.edu/abs/2022arXiv220708837D/abstract,2024,SeBa,SeBa,SSE,$\beta = 0.3$,"$\xi_{ad,rad} = 4$",$\gamma = 1$,$T_{eff}$-K,DT22,315,75,"based on Verbunt, Igoshev & Cator (2017), The distribution of Verbunt, Igoshev & Cator (2017) is a combination of two Maxwellian functions with velocity dispersions of σ = 75 km s−1, and σ = 315 km s−1, and weights of 0.42 and 0.58, respectively",αCE×λ = 0.05 (combined; α not stated separately in paper),alpha*lambda = 0.05,0.3,1,pessimistic,standard,variable (SeBa internal structural; αCE×λ=0.05 effective),F12 delayed,Fryer 2012 delayed; SeBa remnant mass treatment (Hurley et al. 2002 base),Farmer et al. (2019),zeta prescription,isotropic re-emission; γ parameter varies per model (see gamma column),TRUE,1,Combined αCE×λ = 0.05 parameter used directly (Toonen & Nelemans 2013; Toonen et al. 2012). Binding energy not computed separately; effective λ absorbed into the combined efficiency parameter. E_bind = ΔE_orb / (αCE×λ).
DT22-M10,https://ui.adsabs.harvard.edu/abs/2022arXiv220708837D/abstract,2024,SeBa,SeBa,SSE,$\beta = 0.7$,"$\xi_{ad,rad} = 4$",$\gamma = 1$,$T_{eff}$-K,DT22,315,75,"based on Verbunt, Igoshev & Cator (2017), The distribution of Verbunt, Igoshev & Cator (2017) is a combination of two Maxwellian functions with velocity dispersions of σ = 75 km s−1, and σ = 315 km s−1, and weights of 0.42 and 0.58, respectively",αCE×λ = 0.05 (combined; α not stated separately in paper),alpha*lambda = 0.05,0.7,1,pessimistic,standard,variable (SeBa internal structural; αCE×λ=0.05 effective),F12 delayed,Fryer 2012 delayed; SeBa remnant mass treatment (Hurley et al. 2002 base),Farmer et al. (2019),zeta prescription,isotropic re-emission; γ parameter varies per model (see gamma column),TRUE,1,Combined αCE×λ = 0.05 parameter used directly (Toonen & Nelemans 2013; Toonen et al. 2012). Binding energy not computed separately; effective λ absorbed into the combined efficiency parameter. E_bind = ΔE_orb / (αCE×λ).
DT22-M11,https://ui.adsabs.harvard.edu/abs/2022arXiv220708837D/abstract,2024,SeBa,SeBa,SSE,$\beta = 0.3$,"$\xi_{ad,rad} = 4$",$\gamma = 1$,$T_{eff}$-IT,DT22,315,75,"based on Verbunt, Igoshev & Cator (2017), The distribution of Verbunt, Igoshev & Cator (2017) is a combination of two Maxwellian functions with velocity dispersions of σ = 75 km s−1, and σ = 315 km s−1, and weights of 0.42 and 0.58, respectively",αCE×λ = 0.05 (combined; α not stated separately in paper),alpha*lambda = 0.05,0.3,1,pessimistic,standard,variable (SeBa internal structural; αCE×λ=0.05 effective),F12 delayed,Fryer 2012 delayed; SeBa remnant mass treatment (Hurley et al. 2002 base),Farmer et al. (2019),zeta prescription,isotropic re-emission; γ parameter varies per model (see gamma column),TRUE,1,Combined αCE×λ = 0.05 parameter used directly (Toonen & Nelemans 2013; Toonen et al. 2012). Binding energy not computed separately; effective λ absorbed into the combined efficiency parameter. E_bind = ΔE_orb / (αCE×λ).
DT22-M12,https://ui.adsabs.harvard.edu/abs/2022arXiv220708837D/abstract,2024,SeBa,SeBa,SSE,$\beta = 0.7$,"$\xi_{ad,rad} = 4$",$\gamma = 1$,$T_{eff}$-IT,DT22,315,75,"based on Verbunt, Igoshev & Cator (2017), The distribution of Verbunt, Igoshev & Cator (2017) is a combination of two Maxwellian functions with velocity dispersions of σ = 75 km s−1, and σ = 315 km s−1, and weights of 0.42 and 0.58, respectively",αCE×λ = 0.05 (combined; α not stated separately in paper),alpha*lambda = 0.05,0.7,1,pessimistic,standard,variable (SeBa internal structural; αCE×λ=0.05 effective),F12 delayed,Fryer 2012 delayed; SeBa remnant mass treatment (Hurley et al. 2002 base),Farmer et al. (2019),zeta prescription,isotropic re-emission; γ parameter varies per model (see gamma column),TRUE,1,Combined αCE×λ = 0.05 parameter used directly (Toonen & Nelemans 2013; Toonen et al. 2012). Binding energy not computed separately; effective λ absorbed into the combined efficiency parameter. E_bind = ΔE_orb / (αCE×λ).
DT22-M13,https://ui.adsabs.harvard.edu/abs/2022arXiv220708837D/abstract,2024,SeBa,SeBa,SSE,$\beta = 0.3$,"$\xi_{ad,rad} = 7.5$",$\gamma = 1$,$T_{eff}$-K,DT22,315,75,"based on Verbunt, Igoshev & Cator (2017), The distribution of Verbunt, Igoshev & Cator (2017) is a combination of two Maxwellian functions with velocity dispersions of σ = 75 km s−1, and σ = 315 km s−1, and weights of 0.42 and 0.58, respectively",αCE×λ = 0.05 (combined; α not stated separately in paper),alpha*lambda = 0.05,0.3,1,pessimistic,standard,variable (SeBa internal structural; αCE×λ=0.05 effective),F12 delayed,Fryer 2012 delayed; SeBa remnant mass treatment (Hurley et al. 2002 base),Farmer et al. (2019),zeta prescription,isotropic re-emission; γ parameter varies per model (see gamma column),TRUE,1,Combined αCE×λ = 0.05 parameter used directly (Toonen & Nelemans 2013; Toonen et al. 2012). Binding energy not computed separately; effective λ absorbed into the combined efficiency parameter. E_bind = ΔE_orb / (αCE×λ).
DT22-M14,https://ui.adsabs.harvard.edu/abs/2022arXiv220708837D/abstract,2024,SeBa,SeBa,SSE,$\beta = 0.7$,"$\xi_{ad,rad} = 7.5$",$\gamma = 1$,$T_{eff}$-K,DT22,315,75,"based on Verbunt, Igoshev & Cator (2017), The distribution of Verbunt, Igoshev & Cator (2017) is a combination of two Maxwellian functions with velocity dispersions of σ = 75 km s−1, and σ = 315 km s−1, and weights of 0.42 and 0.58, respectively",αCE×λ = 0.05 (combined; α not stated separately in paper),alpha*lambda = 0.05,0.7,1,pessimistic,standard,variable (SeBa internal structural; αCE×λ=0.05 effective),F12 delayed,Fryer 2012 delayed; SeBa remnant mass treatment (Hurley et al. 2002 base),Farmer et al. (2019),zeta prescription,isotropic re-emission; γ parameter varies per model (see gamma column),TRUE,1,Combined αCE×λ = 0.05 parameter used directly (Toonen & Nelemans 2013; Toonen et al. 2012). Binding energy not computed separately; effective λ absorbed into the combined efficiency parameter. E_bind = ΔE_orb / (αCE×λ).
DT22-M15,https://ui.adsabs.harvard.edu/abs/2022arXiv220708837D/abstract,2024,SeBa,SeBa,SSE,$\beta = 0.3$,"$\xi_{ad,rad} = 7.5$",$\gamma = 1$,$T_{eff}$-IT,DT22,315,75,"based on Verbunt, Igoshev & Cator (2017), The distribution of Verbunt, Igoshev & Cator (2017) is a combination of two Maxwellian functions with velocity dispersions of σ = 75 km s−1, and σ = 315 km s−1, and weights of 0.42 and 0.58, respectively",αCE×λ = 0.05 (combined; α not stated separately in paper),alpha*lambda = 0.05,0.3,1,pessimistic,standard,variable (SeBa internal structural; αCE×λ=0.05 effective),F12 delayed,Fryer 2012 delayed; SeBa remnant mass treatment (Hurley et al. 2002 base),Farmer et al. (2019),zeta prescription,isotropic re-emission; γ parameter varies per model (see gamma column),TRUE,1,Combined αCE×λ = 0.05 parameter used directly (Toonen & Nelemans 2013; Toonen et al. 2012). Binding energy not computed separately; effective λ absorbed into the combined efficiency parameter. E_bind = ΔE_orb / (αCE×λ).
DT22-M16,https://ui.adsabs.harvard.edu/abs/2022arXiv220708837D/abstract,2024,SeBa,SeBa,SSE,$\beta = 0.7$,"$\xi_{ad,rad} = 7.5$",$\gamma = 1$,$T_{eff}$-IT,DT22,315,75,"based on Verbunt, Igoshev & Cator (2017), The distribution of Verbunt, Igoshev & Cator (2017) is a combination of two Maxwellian functions with velocity dispersions of σ = 75 km s−1, and σ = 315 km s−1, and weights of 0.42 and 0.58, respectively",αCE×λ = 0.05 (combined; α not stated separately in paper),alpha*lambda = 0.05,0.7,1,pessimistic,standard,variable (SeBa internal structural; αCE×λ=0.05 effective),F12 delayed,Fryer 2012 delayed; SeBa remnant mass treatment (Hurley et al. 2002 base),Farmer et al. (2019),zeta prescription,isotropic re-emission; γ parameter varies per model (see gamma column),TRUE,1,Combined αCE×λ = 0.05 parameter used directly (Toonen & Nelemans 2013; Toonen et al. 2012). Binding energy not computed separately; effective λ absorbed into the combined efficiency parameter. E_bind = ΔE_orb / (αCE×λ).
van Son (2022),https://ui.adsabs.harvard.edu/abs/2022ApJ...931...17V/abstract,2022,COMPAS,COMP,SSE,fiducial,,,,vSon22,265,30,Hobbs 2005,1,αCE=1.0; σ=265 inferred from Hobbs 2005 (not stated explicitly); Nanjing λ; pessimistic CE,"during stable MT onto a stellar companion, accretion limited to $10\times$ the thermal rate of the accretor",non-conservative MT mass is lost with the specific orbital AM of the accretor,pessimistic,standard,"``Nanjing'' prescription \citep{Dominik2012,XuLi2010a,XuLi2010b}",F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,"Farmer et al.~(2019); PPISN for He-core masses $>35\,\Msun$, PISN for $60$--$135\,\Msun$ \\",zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
van Son (2023),https://ui.adsabs.harvard.edu/abs/2023ApJ...948..105V,2023,COMPAS,COMP,SSE,fiducial,,,,vSon23,265,30,Hobbs 2005,1,"αCE=1.0; ζ stability (ζ_ad=2 MS, ζ_ad=6.5 HG, Soberman 1997 post-He); Nanjing λ","during stable MT onto a stellar companion, accretion limited to $10\times$ the thermal rate of the accretor",non-conservative MT mass is lost with the specific orbital AM of the accretor,pessimistic,standard,"``Nanjing'' prescription \citep{Dominik2012,XuLi2010a,XuLi2010b}",F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,"Farmer et al.~(2019); PPISN for He-core masses $>35\,\Msun$, PISN for $60$--$135\,\Msun$ \\","zeta prescription: $\zeta_{\rm ad}=2$ for MS donors, $\zeta_{\rm ad}=6.5$ for HG donors, and Soberman et al.~(1997) post-He ignition",non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Briel (2022),https://ui.adsabs.harvard.edu/abs/2022arXiv220613842B/abstract,2023,BPASS,BPASS,STARS,fiducial,,,,BRI22,265,265,Hobbs 2005,"N/A (BPASS uses detailed stellar structure, not α-λ formalism)","BPASS CE treated via detailed binary stellar evolution (STARS code), not parametric α-λ",Hurley 2002,N/A (BPASS AM loss handled internally by stellar structure code),N/A (BPASS),BPASS,BPASS,ET04,Eldrige & Tout (2004) https://ui.adsabs.harvard.edu/abs/2004MNRAS.353...87E/abstract,Farmer (2019) with additional assumptions (see Briel 2023) such as the upper limit based on the He core mass from Woosley et al. ( 2002 ).,BPASS,BPASS,Eddington limited only for NS not BH,N/A (BPASS STARS code; WR winds handled internally),"N/A: BPASS uses detailed binary stellar evolution (STARS code; Eggleton 1971; Eldridge & Tout 2004) rather than the α-λ energy formalism. CE outcome determined by stellar structure directly, not a parametric binding energy."
Briel (2022) - RAPID,https://ui.adsabs.harvard.edu/abs/2022arXiv220613842B/abstract,2023,BPASS,BPASS,STARS,rapid SN,,,,BRI22,265,265,Hobbs 2005,"N/A (BPASS uses detailed stellar structure, not α-λ formalism)","BPASS CE treated via detailed binary stellar evolution (STARS code), not parametric α-λ",Hurley 2002,N/A (BPASS AM loss handled internally by stellar structure code),N/A (BPASS),BPASS,BPASS,F12 delayed,Eldrige & Tout (2004) https://ui.adsabs.harvard.edu/abs/2004MNRAS.353...87E/abstract,Farmer (2019) with additional assumptions (see Briel 2023) such as the upper limit based on the He core mass from Woosley et al. ( 2002 ).,BPASS,BPASS,Eddington limited only for NS not BH,N/A (BPASS STARS code; WR winds handled internally),"N/A: BPASS uses detailed binary stellar evolution (STARS code; Eggleton 1971; Eldridge & Tout 2004) rather than the α-λ energy formalism. CE outcome determined by stellar structure directly, not a parametric binding energy."
Briel (2022) - DELAYED,https://ui.adsabs.harvard.edu/abs/2022arXiv220613842B/abstract,2023,BPASS,BPASS,STARS,delayed SN,,,,BRI22,265,265,Hobbs 2005,"N/A (BPASS uses detailed stellar structure, not α-λ formalism)","BPASS CE treated via detailed binary stellar evolution (STARS code), not parametric α-λ",Hurley 2002,N/A (BPASS AM loss handled internally by stellar structure code),N/A (BPASS),BPASS,BPASS,F12 rapid,Eldrige & Tout (2004) https://ui.adsabs.harvard.edu/abs/2004MNRAS.353...87E/abstract,Farmer (2019) with additional assumptions (see Briel 2023) such as the upper limit based on the He core mass from Woosley et al. ( 2002 ).,BPASS,BPASS,Eddington limited only for NS not BH,N/A (BPASS STARS code; WR winds handled internally),"N/A: BPASS uses detailed binary stellar evolution (STARS code; Eggleton 1971; Eldridge & Tout 2004) rather than the α-λ energy formalism. CE outcome determined by stellar structure directly, not a parametric binding energy."
Olejak21-M380 (fiducial),https://ui.adsabs.harvard.edu/abs/2021A%26A...651A.100O/abstract,2021,StarTrack,StarT,SSE,fiducial,,,,OL21,265,265,Hobbs 2005,1,αCE=1.0; standard energy formalism (Webbink 1984); StarTrack,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),pessimistic,standard,Nanjing-style (Dominik et al. 2012; StarTrack polynomial fits),F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019) / Belczynski et al. (2016) StarTrack PISN prescription,zeta prescription (StarTrack / Belczynski et al. 2008),"For non-degenerate accretors, we adopted a 50% nonconservative RLOF (Meurs & van den Heuvel 1989; Vinciguerra et al. 2020) with a fraction of the lost donor mass accreted onto the companion (fa = 0.5), and the rest of the mass (1 − fa), leaving the system together with part of the donor and orbital angular momentum (see Sect. 3.4 of Belczynski et al. 2008). We use 5% Bondi-Hoyle rate accretion onto the compact object during the CE phase (Ricker & Taam 2008; MacLeod & Ramirez-Ruiz 2015; MacLeod et al. 2017).","We applied procedures for accretion onto a compact object during stable RLOF and from stellar winds, based on the analytic approximations described in King et al. (2001) and Mondal et al. (2020).",1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
Olejak21-M480 (changedCEcriteria),https://ui.adsabs.harvard.edu/abs/2021A%26A...651A.100O/abstract,2021,StarTrack,StarT,SSE,$q_{\rm{c}} <8$,,,,OL21,265,265,Hobbs 2005,1,αCE=1.0; standard energy formalism (Webbink 1984); StarTrack,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),pessimistic,standard,Nanjing-style (Dominik et al. 2012; StarTrack polynomial fits),F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019) / Belczynski et al. (2016) StarTrack PISN prescription,new type of stability based on Pavlovskii et al. (2017),"For non-degenerate accretors, we adopted a 50% nonconservative RLOF (Meurs & van den Heuvel 1989; Vinciguerra et al. 2020) with a fraction of the lost donor mass accreted onto the companion (fa = 0.5), and the rest of the mass (1 − fa), leaving the system together with part of the donor and orbital angular momentum (see Sect. 3.4 of Belczynski et al. 2008). We use 5% Bondi-Hoyle rate accretion onto the compact object during the CE phase (Ricker & Taam 2008; MacLeod & Ramirez-Ruiz 2015; MacLeod et al. 2017).","We applied procedures for accretion onto a compact object during stable RLOF and from stellar winds, based on the analytic approximations described in King et al. (2001) and Mondal et al. (2020).",1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
Olejak21-M481 (changedCEcriteria+switch),https://ui.adsabs.harvard.edu/abs/2021A%26A...651A.100O/abstract,2021,StarTrack,StarT,SSE,$q_{\rm{c}} <8$,CE switch,,,OL21,265,265,Hobbs 2005,1,αCE=1.0; standard energy formalism (Webbink 1984); StarTrack,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),pessimistic,standard,Nanjing-style (Dominik et al. 2012; StarTrack polynomial fits),F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019) / Belczynski et al. (2016) StarTrack PISN prescription,new type of stability based on Pavlovskii et al. (2017),"For non-degenerate accretors, we adopted a 50% nonconservative RLOF (Meurs & van den Heuvel 1989; Vinciguerra et al. 2020) with a fraction of the lost donor mass accreted onto the companion (fa = 0.5), and the rest of the mass (1 − fa), leaving the system together with part of the donor and orbital angular momentum (see Sect. 3.4 of Belczynski et al. 2008). We use 5% Bondi-Hoyle rate accretion onto the compact object during the CE phase (Ricker & Taam 2008; MacLeod & Ramirez-Ruiz 2015; MacLeod et al. 2017).","We applied procedures for accretion onto a compact object during stable RLOF and from stellar winds, based on the analytic approximations described in King et al. (2001) and Mondal et al. (2020).",1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
Boesky_alphaCE_0_1_beta0_25,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\alpha = 0.1$,$\beta = 0.25$,delayed SN,$\sigma = 265$,BO24,265,30,Hobbs 2005,0.1,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,0.25,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_alphaCE_0_1_beta0_5,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\alpha = 0.1$,$\beta = 0.5$,delayed SN,$\sigma = 265$,BO24,265,30,Hobbs 2005,0.1,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,0.5,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_alphaCE_0_1_beta0_75,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\alpha = 0.1$,$\beta = 0.75$,delayed SN,$\sigma = 265$,BO24,265,30,Hobbs 2005,0.1,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,0.75,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_alphaCE_0_5_beta0_25,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\alpha = 0.5$,$\beta = 0.25$,delayed SN,$\sigma = 265$,BO24,265,30,Hobbs 2005,0.5,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,0.25,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_alphaCE_0_5_beta0_5,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\alpha = 0.5$,$\beta = 0.5$,delayed SN,$\sigma = 265$,BO24,265,30,Hobbs 2005,0.5,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,0.5,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_alphaCE_0_5_beta0_75,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\alpha = 0.5$,$\beta = 0.75$,delayed SN,$\sigma = 265$,BO24,265,30,Hobbs 2005,0.5,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,0.75,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_alphaCE_2_beta0_25,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\alpha = 2$,$\beta = 0.25$,delayed SN,$\sigma = 265$,BO24,265,30,Hobbs 2005,2,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,0.25,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_alphaCE_2_beta0_5,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\alpha = 2$,$\beta = 0.5$,delayed SN,$\sigma = 265$,BO24,265,30,Hobbs 2005,2,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,0.5,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_alphaCE_2_beta0_75,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\alpha = 2$,$\beta = 0.75$,delayed SN,$\sigma = 265$,BO24,265,30,Hobbs 2005,2,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,0.75,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_alphaCE_10_beta0_25,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\alpha = 10$,$\beta = 0.25$,delayed SN,$\sigma = 265$,BO24,265,30,Hobbs 2005,10,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,0.25,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
